lower,upper,layer_jump
4571,4710,3
4571,4711,3
4571,4808,5
4571,4850,6
4571,4853,6
4571,4894,7
4571,4942,8
4571,4978,9
4571,5023,10
4571,5107,12
4572,4807,5
4572,5440,20
4573,5248,15
4574,4615,1
4574,5204,14
4576,4715,3
4576,4944,8
4576,5292,16
4577,4668,2
4578,5111,12
4578,5251,15
4579,4620,1
4579,4720,3
4580,4675,2
4580,5028,10
4581,5208,14
4582,5113,12
4582,5258,15
4583,4987,9
4583,5344,17
4584,4863,6
4585,4821,5
4585,4957,8
4585,5603,24
4585,5792,29
4585,5969,34
4586,4959,8
4586,5305,16
4586,5419,19
4586,5795,29
4587,5264,15
4588,5387,18
4589,4630,1
4589,5165,13
4589,5832,30
4590,4736,3
4590,5683,26
4591,4994,9
4592,4997,9
4592,5978,34
4593,4871,6
4593,5267,15
4593,5459,20
4594,5531,22
4595,4999,9
4595,5044,10
4595,7205,68
4596,5313,16
4597,7121,66
4598,5010,9
4598,5323,16
4598,6972,62
4599,5094,11
4599,5393,18
4600,5843,30
4601,6227,41
4602,4694,2
4602,5326,16
4602,6269,42
4603,5663,25
4603,6484,48
4604,5185,13
4604,6274,42
4604,7014,63
4605,5694,26
4606,5328,16
4607,4886,6
4608,5193,13
4608,5777,28
4609,4657,1
4609,5776,28
4610,4806,4
4610,4848,5
4611,4661,1
4612,4662,1
4612,4940,7
4613,4853,5
4613,4942,7
4613,6203,40
4614,5148,12
4614,6463,47
4615,4943,7
4616,4766,3
4616,4945,7
4616,5342,16
4616,5670,25
4617,4901,6
4617,5376,17
4618,5409,18
4619,4721,2
4620,4720,2
4620,4815,4
4620,4857,5
4621,5210,13
4622,5032,9
4622,5381,17
4622,5447,19
4623,4728,2
4623,5112,11
4623,5156,12
4624,5030,9
4624,5156,12
4625,4729,2
4625,4772,3
4625,5212,13
4626,4864,5
4626,5674,25
4627,4820,4
4627,5303,15
4628,4990,8
4630,5680,25
4632,5087,10
4632,5681,25
4633,4828,4
4633,4993,8
4635,4779,3
4635,5458,19
4635,5494,20
4636,4913,6
4636,5217,13
4637,5869,30
4638,4915,6
4638,5219,13
4638,6147,38
4640,5175,12
4640,5532,21
4641,5004,8
4642,5128,11
4642,5221,13
4643,4744,2
4643,6017,34
4644,5008,8
4644,5319,15
4645,4835,4
4645,4923,6
4645,4969,7
4645,5009,8
4645,5320,15
4645,5839,29
4646,4969,7
4646,5223,13
4647,4686,1
4647,4836,4
4647,5093,10
4648,6022,34
4648,6310,42
4649,5577,22
4649,6262,41
4650,5732,26
4651,5434,18
4652,5435,18
4653,5545,21
4653,5773,27
4654,5140,11
4655,4937,6
4655,6234,40
4655,6279,41
4656,4891,5
4657,5554,21
4658,5069,9
4658,5240,13
4659,4760,2
4659,5588,22
4659,5779,27
4660,4761,2
4660,4939,6
4661,4895,5
4662,5519,20
4662,5556,21
4663,4896,5
4663,4943,6
4663,5108,10
4663,5245,13
4664,4897,5
4664,5246,13
4665,4713,1
4665,4809,3
4665,5702,25
4665,5916,31
4666,5520,20
4667,4716,1
4667,5071,9
4668,5823,28
4669,4720,1
4669,4855,4
4670,4718,1
4670,4721,1
4670,5343,15
4671,4812,3
4672,5076,9
4672,5111,10
4672,5251,13
4673,4771,2
4673,4904,5
4673,5295,14
4674,4725,1
4674,4816,3
4675,4858,4
4675,5207,12
4675,5296,14
4677,4949,6
4679,4870,4
4679,5611,22
4679,6219,39
4680,4998,7
4680,5171,11
4681,5461,18
4681,6150,37
4682,5089,9
4682,5872,29
4682,5933,31
4683,4832,3
4683,4920,5
4683,4967,6
4683,5050,8
4684,5005,7
4684,5316,14
4685,4743,1
4685,4747,1
4685,5051,8
4685,6837,56
4687,4878,4
4687,6351,42
4689,5728,25
4689,6396,43
4690,5394,16
4690,5503,19
4691,5180,11
4691,5325,14
4692,5281,13
4692,5506,19
4692,5905,30
4693,5095,9
4693,5660,23
4694,5397,16
4694,6268,40
4694,6875,57
4695,5096,9
4695,5283,13
4695,7212,66
4696,5508,19
4696,7012,61
4697,5581,21
4697,6272,40
4698,4930,5
4698,5187,11
4698,6024,33
4698,6458,45
4699,5187,11
4699,6091,35
4700,5434,17
4701,5845,28
4702,4754,1
4703,5101,9
4703,5435,17
4703,5624,22
4704,6092,35
4704,6275,40
4705,5333,14
4706,5288,13
4707,4803,2
4707,4891,4
4708,5200,11
4708,5240,12
4709,4848,3
4709,4938,5
4710,4850,3
4710,5819,27
4710,5913,30
4711,4850,3
4711,4941,5
4712,5442,17
4712,5820,27
4713,4808,2
4713,5023,7
4713,5954,31
4714,5247,12
4715,5248,12
4715,5292,13
4716,5073,8
4716,5443,17
4717,4765,1
4717,4811,2
4717,4855,3
4718,4767,1
4718,4768,1
4719,4813,2
4719,4856,3
4719,4946,5
4719,5077,8
4720,4903,4
4721,5028,7
4721,5378,15
4722,5208,11
4722,5855,28
4723,4771,1
4723,5078,8
4724,5030,7
4724,5154,10
4726,4858,3
4727,5033,7
4728,4860,3
4730,5522,19
4730,6331,41
4731,4774,1
4731,6377,42
4732,4776,1
4733,5121,9
4733,5456,17
4734,4828,2
4734,5266,12
4736,5088,8
4736,5644,22
4736,6381,42
4737,4999,6
4738,5310,13
4740,4781,1
4740,4833,2
4740,5048,7
4741,4833,2
4741,5005,6
4742,5052,7
4742,5358,14
4743,5053,7
4743,5651,22
4743,6116,35
4743,6391,42
4744,4968,5
4744,6588,48
4745,4874,3
4745,5652,22
4746,5221,11
4746,6117,35
4747,6346,41
4748,5321,13
4748,5902,29
4749,5690,23
4749,6548,47
4750,4792,1
4750,5364,14
4750,5728,24
4751,5183,10
4751,6597,48
4751,6977,59
4752,5946,30
4752,6315,40
4753,4841,2
4753,5435,16
4753,5664,22
4754,5017,6
4755,4845,2
4755,6276,39
4755,6429,43
4756,5546,19
4757,5063,7
4757,5774,25
4759,4805,1
4760,5290,12
4761,4807,1
4761,5106,8
4762,5339,13
4762,6063,33
4763,5204,10
4764,5292,12
4764,5704,23
4765,4811,1
4765,4901,3
4765,5249,11
4765,5375,14
4765,5594,20
4766,5671,22
4767,5343,13
4769,5444,16
4769,5488,17
4770,4813,1
4770,4814,1
4770,4817,1
4770,4854,2
4770,4905,3
4770,4948,4
4770,5026,6
4770,5031,6
4770,5209,10
4770,5294,12
4771,5295,12
4772,5156,9
4772,5598,20
4773,5084,7
4773,5711,23
4773,6176,36
4774,6377,41
4776,5348,13
4777,4822,1
4777,5304,12
4777,5347,13
4777,5605,20
4778,4960,4
4778,5041,6
4778,6252,38
4779,5216,10
4779,6662,49
4780,4962,4
4780,5568,19
4780,6830,54
4781,4918,3
4781,4966,4
4781,5391,14
4782,5006,5
4782,5427,15
4783,5050,6
4783,5128,8
4784,4921,3
4784,5130,8
4784,6390,41
4784,6967,58
4785,4923,3
4785,4969,4
4785,5223,10
4786,5321,12
4786,5657,21
4787,4836,1
4787,4925,3
4787,5093,7
4787,6188,36
4788,5179,9
4788,5659,21
4789,4971,4
4789,5468,16
4789,6631,48
4790,5012,5
4790,5467,16
4790,5842,26
4791,5503,17
4791,5729,23
4793,5060,6
4793,6089,33
4793,6353,40
4794,5137,8
4795,5620,20
4795,6231,37
4796,5880,27
4796,5948,29
4797,5548,18
4797,7178,63
4798,4890,2
4798,5329,12
4798,5988,30
4799,5330,12
4799,5695,22
4800,4846,1
4800,6356,40
4801,5104,7
4802,5288,11
4802,5401,14
4802,5438,15
4803,4938,3
4803,5065,6
4804,4847,1
4804,4893,2
4804,5196,9
4806,4939,3
4806,5019,5
4807,5241,10
4807,5781,24
4808,4978,4
4808,5916,28
4809,4900,2
4809,5341,12
4809,7142,62
4810,4854,1
4810,5074,6
4810,5250,10
4810,5784,24
4811,4983,4
4811,5377,13
4813,4854,1
4813,5077,6
4813,5254,10
4814,5294,11
4814,5827,25
4815,4903,2
4815,4984,4
4816,5154,8
4817,4859,1
4817,5031,5
4817,5080,6
4818,4865,1
4818,4953,3
4818,5215,9
4818,5790,24
4819,4865,1
4820,5712,22
4821,4867,1
4821,5419,14
4821,5795,24
4822,5526,17
4822,6300,38
4823,4991,4
4823,5038,5
4823,6009,30
4825,5265,10
4825,5306,11
4827,4993,4
4827,6143,34
4828,5040,5
4828,5530,17
4829,5351,12
4829,5565,18
4829,7616,73
4830,5497,16
4830,6580,46
4831,4919,2
4831,5004,4
4831,5650,20
4832,4967,3
4832,5047,5
4832,5176,8
4833,5127,7
4834,5318,11
4834,6020,30
4834,6968,57
4835,5131,7
4835,5272,10
4835,6970,57
4836,5055,5
4837,5010,4
4837,5178,8
4838,8533,99
4839,4882,1
4839,5182,8
4840,5733,22
4841,5737,22
4842,5511,16
4842,5544,17
4842,6162,34
4843,5138,7
4843,6190,35
4844,5016,4
4844,5623,19
4845,5398,13
4846,6848,53
4847,5196,8
4848,5019,4
4848,5066,5
4849,5555,17
4849,5629,19
4849,5816,24
4849,6318,38
4850,4941,2
4851,5519,16
4851,5820,24
4852,5022,4
4852,5590,18
4853,4978,3
4853,5953,28
4854,4946,2
4854,5026,4
4854,5110,6
4855,4903,1
4855,4983,3
4856,4902,1
4856,5153,7
4856,6004,29
4857,4984,3
4857,5447,14
4858,5078,5
4858,5207,8
4859,4905,1
4859,4907,1
4859,4950,2
4859,5080,5
4859,5673,20
4859,5709,21
4860,5113,6
4860,5156,7
4861,4986,3
4861,5115,6
4861,5157,7
4861,5637,19
4862,5383,12
4863,4951,2
4863,5965,28
4863,6070,31
4864,5300,10
4865,5416,13
4866,5215,8
4866,5455,14
4866,5677,20
4866,5790,23
4867,5418,13
4867,5791,23
4867,5792,23
4868,5303,10
4868,5346,11
4869,4914,1
4870,6420,40
4871,4998,3
4871,5269,9
4871,5389,12
4872,4999,3
4872,5308,10
4873,5124,6
4874,4922,1
4875,5131,6
4875,5177,7
4875,5272,9
4876,5056,4
4876,5575,17
4876,5875,25
4876,6349,38
4877,5361,11
4877,6630,46
4878,5011,3
4878,6872,53
4879,5363,11
4879,6310,37
4880,4927,1
4880,5180,7
4880,5226,8
4881,5228,8
4881,5282,9
4881,6673,47
4882,5473,14
4883,5476,14
4883,5662,19
4883,5769,22
4883,6457,41
4883,7498,69
4884,5014,3
4885,5544,16
4885,5811,23
4886,5062,4
4886,5140,6
4886,5739,21
4887,5547,16
4888,4974,2
4889,5512,15
4889,6638,46
4890,5513,15
4891,5065,4
4892,5200,7
4892,5697,20
4893,5338,10
4893,5515,15
4893,5628,18
4894,5145,6
4894,5819,23
4894,6030,29
4895,5021,3
4895,5373,11
4896,5202,7
4896,5745,21
4897,4977,2
4897,5782,22
4898,5247,8
4898,5520,15
4898,5591,17
4899,5072,4
4899,5246,8
4899,5956,27
4900,5025,3
4900,5205,7
4900,6320,37
4901,5406,12
4902,4946,1
4902,5075,4
4902,5153,6
4903,5027,3
4904,4947,1
4904,5207,7
4905,5155,6
4905,5209,7
4906,5157,6
4906,5450,13
4906,5637,18
4906,5829,23
4906,6101,31
4907,4950,1
4907,5083,4
4907,5160,6
4907,5524,15
4908,4952,1
4908,5562,16
4908,5862,24
4908,6505,42
4909,5262,8
4909,5305,9
4909,5419,12
4909,5831,23
4910,5420,12
4910,5527,15
4910,5831,23
4911,5263,8
4911,5752,21
4912,5680,19
4913,5644,18
4913,6011,28
4915,5610,17
4915,6218,34
4916,5531,15
4916,6341,37
4916,6758,49
4917,5000,2
4917,5308,9
4917,6385,38
4918,5046,3
4918,5048,3
4918,5357,10
4919,5613,17
4919,6077,30
4920,5047,3
4920,5091,4
4920,5356,10
4921,5317,9
4921,5838,23
4921,6306,36
4922,5652,18
4923,5658,18
4923,5839,23
4923,6223,34
4924,5224,7
4924,5466,13
4924,5939,26
4924,7008,56
4925,6481,41
4925,7243,62
4926,5012,2
4926,5278,8
4926,5469,13
4926,5842,23
4927,5226,7
4927,5879,24
4928,5505,14
4928,5878,24
4929,5844,23
4929,6159,32
4930,6057,29
4931,5949,26
4931,6162,32
4931,6486,41
4932,4973,1
4932,5693,19
4932,6355,37
4933,5547,15
4933,6488,41
4934,5101,4
4934,5370,10
4935,5549,15
4935,6490,41
4936,5237,7
4936,5337,9
4936,5550,15
4936,5911,25
4936,6122,31
4936,6195,33
4937,5551,15
4937,6744,48
4938,5066,3
4938,5195,6
4939,5106,4
4939,5239,7
4940,5556,15
4941,5023,2
4941,5913,25
4941,5915,25
4941,6560,43
4942,5107,4
4942,6434,39
4943,5108,4
4944,5248,7
4945,5150,5
4946,5250,7
4947,5207,6
4947,5252,7
4947,5378,10
4948,5031,2
4948,5254,7
4950,4985,1
4950,5079,3
4950,5117,4
4950,5155,5
4950,5160,5
4950,5415,11
4950,5524,14
4951,5260,7
4951,6070,29
4952,5384,10
4952,5676,18
4952,7267,62
4953,5301,8
4953,5416,11
4953,5452,12
4954,5454,12
4954,5865,23
4954,5867,23
4954,5968,26
4955,5456,12
4955,5866,23
4956,4990,1
4956,5120,4
4956,5867,23
4957,5164,5
4957,5795,21
4958,5603,16
4959,5387,10
4960,5266,7
4960,6789,49
4961,5169,5
4961,5218,6
4961,6011,27
4962,5169,5
4962,5353,9
4962,6830,50
4963,5311,8
4963,5835,22
4963,5872,23
4963,6255,34
4964,5172,5
4964,5173,5
4964,6076,29
4965,5312,8
4965,6445,39
4965,6623,44
4966,5004,1
4966,5499,13
4967,5314,8
4967,5533,14
4968,6078,29
4970,5132,4
4970,5574,15
4971,7544,68
4971,7839,76
4972,5432,11
4972,6483,40
4973,5510,13
4974,5547,14
4974,5625,16
4975,5478,12
4976,5104,3
4976,5403,10
4977,5630,16
4977,5782,20
4978,5998,26
4978,6237,33
4978,6679,45
4979,5244,6
4979,5701,18
4980,5247,6
4980,5374,9
4981,5149,4
4981,5342,8
4981,5670,17
4981,6128,30
4982,5109,3
4982,5592,15
4982,5703,18
4982,5823,21
4983,5027,1
4983,5445,11
4984,5027,1
4984,5253,6
4985,5034,1
4985,5036,1
4985,5085,2
4985,5114,3
4985,5211,5
4985,5213,5
4985,5256,6
4985,5453,11
4985,5490,12
4985,5864,22
4986,5257,6
4986,5489,12
4986,6102,29
4988,5035,1
4988,5116,3
4988,5161,4
4988,5259,6
4988,6105,29
4988,6208,32
4989,5163,4
4989,5601,15
4990,6040,27
4990,6108,29
4991,5086,2
4991,5970,25
4992,5529,13
4992,5640,16
4993,5530,13
4993,6251,33
4994,6828,49
4995,5495,12
4995,6790,48
4996,5610,15
4997,5388,9
4997,5899,23
4998,5612,15
5000,5496,12
5000,6148,30
5000,7119,57
5001,5310,7
5001,5872,22
5002,5090,2
5002,5310,7
5003,5045,1
5003,5220,5
5003,6151,30
5003,6668,44
5004,5901,23
5005,5127,3
5005,5428,10
5006,5652,16
5006,5803,20
5007,5272,6
5007,5804,20
5008,5177,4
5008,5465,11
5008,5985,25
5009,5320,7
5010,6452,38
5011,5056,1
5012,5277,6
5012,5615,15
5013,5185,4
5013,5285,6
5014,5186,4
5014,5327,7
5015,5585,14
5015,5621,15
5015,5736,18
5015,5845,21
5016,5233,5
5017,5811,20
5018,5329,7
5018,7178,58
5019,5199,4
5019,5239,5
5020,5069,1
5020,5698,17
5020,6433,37
5021,5201,4
5021,5242,5
5021,5993,25
5022,5440,10
5022,6032,26
5023,6096,28
5024,5292,6
5024,5486,11
5024,5704,17
5025,5075,1
5025,5151,3
5025,5487,11
5026,5827,20
5026,6098,28
5027,5253,5
5028,5296,6
5029,5293,6
5029,6035,26
5030,5448,10
5030,5559,13
5031,5382,8
5031,5411,9
5031,5449,10
5031,6241,32
5032,5561,13
5033,5383,8
5034,5523,12
5034,5890,22
5035,5259,5
5035,5708,17
5035,5860,21
5036,5085,1
5036,5213,4
5036,5261,5
5036,5345,7
5036,6536,40
5037,5120,2
5037,5454,10
5037,5867,21
5038,5121,2
5038,6009,25
5039,5122,2
5039,5264,5
5039,5926,23
5040,5266,5
5040,5608,14
5040,5682,16
5041,5423,9
5041,6215,31
5041,6577,41
5042,5267,5
5042,5424,9
5042,5645,15
5042,6383,35
5043,6150,29
5043,6341,34
5044,6012,25
5044,6149,29
5045,5172,3
5045,6151,29
5045,6443,37
5046,5125,2
5046,5391,8
5046,5462,10
5047,5126,2
5047,5356,7
5048,5127,2
5048,5426,9
5049,5571,13
5049,5936,23
5049,5983,24
5050,5533,12
5050,5572,13
5051,6116,28
5051,6448,37
5052,6017,25
5052,6477,38
5052,6624,42
5053,5130,2
5053,5651,15
5053,6048,26
5054,5322,6
5054,5392,8
5054,5501,11
5054,6547,40
5055,5092,1
5055,5840,20
5055,6188,30
5056,6260,32
5056,6453,37
5057,5538,12
5057,6590,41
5058,5134,2
5059,6023,25
5059,6119,28
5060,6089,27
5060,6160,29
5060,6270,32
5062,5436,9
5062,6947,51
5063,5740,17
5063,5881,21
5064,5331,6
5064,6194,30
5065,5195,3
5066,5199,3
5066,5336,6
5067,5146,2
5067,5780,18
5068,5243,4
5068,5481,10
5068,5483,10
5069,5518,11
5069,5778,18
5070,5203,3
5070,6063,26
5071,5443,9
5071,5701,16
5072,5150,2
5072,5956,23
5073,5703,16
5073,5823,19
5073,5918,22
5074,5151,2
5074,5747,17
5074,6002,24
5075,5250,4
5075,5408,8
5076,5152,2
5077,6004,24
5077,6655,42
5078,5295,5
5079,5211,3
5079,5380,7
5080,6241,31
5080,6469,37
5081,5522,11
5081,5597,13
5081,5965,23
5082,5113,1
5082,5674,15
5083,5118,1
5083,5415,8
5083,7070,54
5084,5384,7
5084,5676,15
5084,6177,29
5085,5261,4
5085,5491,10
5085,5525,11
5085,5864,20
5086,5122,1
5086,6073,26
5087,5166,2
5087,5755,17
5087,5833,19
5088,5352,6
5088,5683,15
5088,6381,34
5089,5757,17
5089,5800,18
5089,6729,44
5090,5311,5
5090,5872,20
5091,5174,2
5091,5569,12
5092,5429,8
5092,5537,11
5094,5729,16
5094,5876,20
5095,5325,5
5095,6226,30
5096,5365,6
5096,6402,34
5097,6119,27
5097,6352,33
5098,5327,5
5098,6315,32
5099,5186,2
5099,5584,12
5099,5735,16
5100,5189,2
5100,5233,3
5100,5398,7
5100,6946,50
5101,5847,19
5101,6191,29
5102,6193,29
5103,5331,5
5103,6194,29
5103,7805,72
5104,5437,8
5104,5817,18
5104,5851,19
5105,5667,14
5105,5816,18
5105,6318,32
5106,5241,3
5106,5439,8
5107,5145,1
5107,6126,27
5109,5376,6
5109,5557,11
5110,5784,17
5110,6098,26
5111,5409,7
5111,5634,13
5112,5379,6
5112,6035,24
5113,5156,1
5113,5598,12
5113,6007,23
5114,5523,10
5114,6718,43
5115,5489,9
5115,5923,21
5115,6412,34
5116,5562,11
5116,5860,19
5116,6505,37
5117,5415,7
5117,5453,8
5118,5160,1
5118,5893,20
5118,6246,30
5119,5601,12
5119,5711,15
5120,5926,21
5120,6107,26
5121,5895,20
5122,6140,27
5123,5679,14
5124,5270,3
5124,5647,13
5125,5357,5
5125,5390,6
5125,5649,13
5126,5176,1
5126,5500,9
5126,5723,15
5127,5464,8
5128,5572,11
5128,5938,21
5129,5724,15
5129,5761,16
5129,5802,17
5129,5937,21
5130,6516,37
5130,6670,41
5131,5360,5
5131,7902,74
5132,5536,10
5132,5657,13
5133,5364,5
5133,5728,15
5133,5877,19
5133,6087,25
5134,5228,2
5134,6673,41
5135,5476,8
5135,5661,13
5135,5662,13
5135,6598,39
5136,5285,3
5136,6704,42
5136,8024,77
5137,5947,21
5138,5543,10
5138,5811,17
5139,5234,2
5141,5370,5
5141,6276,30
5141,6552,38
5142,5192,1
5142,5333,4
5144,5480,8
5144,6093,25
5144,6166,27
5144,6981,50
5145,5555,10
5145,5629,12
5146,5372,5
5146,5886,19
5147,5243,2
5147,5483,8
5147,5994,22
5147,6408,33
5148,5340,4
5148,6496,36
5149,5783,16
5149,5824,17
5149,5919,20
5150,5670,13
5151,5205,1
5151,5250,2
5152,5206,1
5152,5251,2
5152,5407,6
5153,5408,6
5153,6410,33
5153,6653,40
5153,6778,44
5154,5488,8
5154,5559,10
5155,5380,5
5155,5785,16
5156,5379,5
5156,5448,7
5157,5257,2
5157,5451,7
5157,5705,14
5158,5707,14
5158,5922,20
5158,6331,31
5159,5414,6
5159,5489,8
5159,5923,20
5159,6243,29
5159,6438,34
5160,6611,39
5161,5413,6
5161,5710,14
5161,6104,25
5162,5491,8
5162,5525,9
5162,5602,11
5162,6211,28
5163,5263,2
5163,5894,19
5165,5421,6
5165,6110,25
5166,5753,15
5166,5868,18
5166,6143,26
5167,5266,2
5167,5682,13
5167,5975,21
5167,6789,44
5168,6828,45
5169,5609,11
5171,5308,3
5171,5612,11
5172,5836,17
5173,6076,24
5173,6445,34
5174,6584,38
5174,6834,45
5175,5936,20
5176,5314,3
5176,5981,21
5177,5360,4
5178,5940,20
5178,6452,34
5179,5538,9
5179,6259,29
5179,6590,38
5180,5616,11
5181,5618,11
5181,7094,52
5183,5540,9
5183,7173,54
5184,6353,31
5184,6910,47
5185,5285,2
5186,5541,9
5186,5810,16
5186,6161,26
5187,6458,34
5188,5433,6
5188,6026,22
5188,6058,23
5188,7133,53
5189,5773,15
5189,6847,45
5190,5547,9
5190,5625,11
5190,5813,16
5190,6523,36
5191,5371,4
5191,5950,20
5193,5586,10
5193,5884,18
5194,5849,17
5194,7095,52
5195,5336,3
5196,5515,8
5197,5289,2
5197,5667,12
5197,6318,30
5197,6430,33
5198,5237,1
5198,5744,14
5198,5777,15
5199,5400,5
5200,5778,15
5200,6282,29
5201,5373,4
5201,5484,7
5201,5993,21
5202,5669,12
5203,5520,8
5203,6562,37
5205,5341,3
5205,5747,14
5206,5251,1
5206,5486,7
5206,5704,13
5206,5958,20
5207,5295,2
5207,5296,2
5208,5634,11
5209,5785,15
5209,6068,23
5211,5786,15
5211,6326,30
5212,5598,10
5213,5490,7
5213,6376,31
5213,6414,32
5214,5417,5
5214,5865,17
5214,5968,20
5214,6857,45
5216,5494,7
5216,5564,9
5217,6011,21
5218,5609,10
5218,5799,15
5218,6512,35
5219,5460,6
5219,6219,27
5220,5648,11
5220,5758,14
5220,6964,48
5221,5938,19
5221,6836,44
5222,5271,1
5222,5535,8
5222,6942,47
5223,5322,2
5224,5430,5
5224,5466,6
5224,6768,42
5225,6872,45
5226,5470,6
5226,5578,9
5226,5616,10
5226,6397,31
5227,5431,5
5227,6672,39
5229,5326,2
5229,6271,28
5229,8024,75
5230,5810,15
5231,5737,13
5231,6231,27
5232,5543,8
5232,5811,15
5232,6230,27
5233,5623,10
5234,5545,8
5234,6489,34
5235,5335,2
5235,5586,9
5235,5990,20
5236,5551,8
5236,6709,40
5237,5992,20
5238,5404,4
5238,5951,19
5238,5989,20
5239,5400,4
5239,5439,5
5240,5778,14
5241,5516,7
5241,5587,9
5242,5404,4
5242,6359,30
5243,5668,11
5243,5818,15
5244,5590,9
5244,5997,20
5245,5374,3
5245,5745,13
5246,5291,1
5246,5782,14
5247,5591,9
5249,5377,3
5249,5632,10
5249,5822,15
5252,5343,2
5253,5445,5
5253,5447,5
5253,5521,7
5253,5635,10
5254,5449,5
5254,6655,38
5255,5297,1
5255,5450,5
5255,5829,15
5255,6370,30
5256,5786,14
5256,6718,40
5257,5299,1
5257,5451,5
5258,5300,1
5258,6007,20
5259,5413,4
5259,6134,24
5260,5416,4
5260,5452,5
5260,6375,30
5261,5967,19
5261,6072,22
5262,5791,14
5262,6415,31
5262,6440,32
5263,6008,20
5264,5793,14
5265,5640,10
5265,6010,20
5267,5834,15
5268,5979,19
5268,6475,33
5269,5425,4
5269,5612,9
5269,5932,18
5270,6443,32
5271,5534,7
5271,7581,62
5272,5320,1
5273,5614,9
5273,7449,59
5274,5392,3
5274,5764,13
5274,6547,35
5275,5430,4
5275,5574,8
5275,6795,42
5276,6394,30
5276,6453,32
5276,6735,40
5277,5467,5
5277,6084,22
5277,6671,38
5278,5469,5
5278,5806,14
5278,5842,15
5279,5324,1
5279,5393,3
5279,5904,17
5280,6874,44
5280,7093,50
5280,8399,85
5281,5987,19
5281,6907,45
5282,6771,41
5283,6402,30
5283,6703,39
5283,9175,108
5284,5946,18
5284,6023,20
5284,6052,21
5285,7014,48
5286,5399,3
5286,5740,12
5286,6233,26
5286,6802,42
5288,5334,1
5289,5402,3
5289,6027,20
5289,7293,55
5290,5588,8
5290,5698,11
5290,5995,19
5291,5485,5
5291,5821,14
5291,5956,18
5293,6035,20
5293,6066,21
5294,6068,21
5294,6466,32
5296,5378,2
5297,5560,7
5297,5672,10
5297,6293,27
5298,5522,6
5298,5636,9
5298,6100,22
5298,6567,35
5299,5596,8
5299,6037,20
5299,6102,22
5300,5674,10
5301,5790,13
5301,6244,26
5301,6335,28
5302,5453,4
5302,5864,15
5302,6471,32
5302,6786,41
5303,5712,11
5303,6039,20
5304,5350,1
5304,5527,6
5304,6139,23
5305,5387,2
5305,5420,3
5306,5752,12
5306,6010,19
5307,6379,29
5307,6662,37
5308,6148,23
5309,5497,5
5310,5872,15
5311,6115,22
5311,6304,27
5312,5722,11
5312,6152,23
5312,7358,56
5313,5613,8
5313,6388,29
5313,6697,38
5313,7689,64
5314,6220,25
5314,6587,35
