lower,upper,layer_jump
818,1046,1
818,1254,2
819,1045,1
819,3661,26
820,1045,1
820,1047,1
820,1457,3
820,2323,10
820,2531,12
821,1047,1
821,1048,1
821,1050,1
822,1046,1
822,1254,2
823,1043,1
823,1254,2
824,1037,1
825,1045,1
825,1047,1
826,1254,2
826,1259,2
827,1257,2
827,1258,2
828,1047,1
829,1050,1
830,1049,1
830,1259,2
831,1051,1
831,1254,2
832,1049,1
832,1054,1
832,1264,2
833,1461,3
833,1463,3
834,1059,1
835,1057,1
836,1261,2
836,1624,4
837,1263,2
837,1265,2
838,1269,2
838,1463,3
839,1058,1
839,1060,1
839,1062,1
839,1265,2
839,1270,2
839,1274,2
842,1064,1
843,1268,2
843,1271,2
844,1271,2
844,1272,2
845,1269,2
845,1273,2
846,1063,1
846,1064,1
847,1271,2
847,1272,2
848,1269,2
848,1273,2
848,1276,2
850,1064,1
851,1272,2
851,1275,2
852,1277,2
852,1466,3
853,1064,1
853,1068,1
854,1067,1
855,1066,1
855,1070,1
856,1067,1
856,1069,1
857,1070,1
857,1071,1
857,1278,2
859,1279,2
860,1071,1
860,1280,2
861,1072,1
861,1075,1
862,1072,1
862,1470,3
863,1077,1
863,1279,2
863,1283,2
863,1473,3
865,1282,2
865,1283,2
866,1471,3
867,1078,1
867,1081,1
868,1082,1
869,1082,1
869,1103,1
870,1075,1
870,1281,2
871,1288,2
872,1082,1
873,1083,1
875,1081,1
875,1089,1
875,1477,3
875,1631,4
876,1082,1
876,1092,1
877,1095,1
878,1291,2
878,1636,4
879,1086,1
879,1294,2
880,1097,1
880,1288,2
881,1296,2
881,1298,2
883,1082,1
884,1100,1
884,1294,2
884,1297,2
885,1098,1
885,1302,2
887,1082,1
888,1103,1
888,1112,1
888,1115,1
888,1117,1
888,1314,2
889,1095,1
890,1099,1
890,1293,2
890,1475,3
891,1297,2
891,1636,4
892,1641,4
892,1763,5
893,1101,1
894,1082,1
894,1103,1
895,1300,2
895,1304,2
896,1304,2
896,1475,3
897,1100,1
897,1297,2
898,1082,1
898,1103,1
899,1103,1
900,1104,1
900,1108,1
900,1113,1
900,1306,2
900,1309,2
902,1107,1
902,1302,2
902,1484,3
903,1105,1
903,1109,1
904,1103,1
905,1111,1
905,1308,2
906,1103,1
906,1115,1
907,1486,3
908,1117,1
908,1118,1
908,1123,1
909,1116,1
909,1122,1
909,1310,2
909,1323,2
910,1120,1
910,1492,3
910,1496,3
910,2025,7
911,1319,2
911,1638,4
912,1115,1
913,1115,1
913,1127,1
913,1129,1
914,1126,1
915,1129,1
915,1325,2
916,1128,1
916,1130,1
916,1328,2
917,1131,1
917,1133,1
917,1331,2
917,1333,2
918,1134,1
918,1331,2
918,1333,2
918,1914,6
918,2149,8
919,1136,1
920,1138,1
920,1334,2
921,1137,1
922,1335,2
922,1338,2
922,2151,8
923,1139,1
923,1140,1
924,1140,1
924,1659,4
925,1139,1
925,1341,2
925,1660,4
926,1145,1
926,1148,1
927,1340,2
927,1507,3
928,1150,1
928,1151,1
928,1340,2
929,1512,3
929,1793,5
930,1341,2
930,1510,3
931,1147,1
931,1351,2
931,1514,3
931,1515,3
932,1344,2
932,1519,3
932,1666,4
932,1796,5
933,1151,1
933,1152,1
933,1520,3
934,1350,2
935,1348,2
935,1355,2
935,1521,3
935,1798,5
936,1674,4
937,1677,4
937,1799,5
938,1166,1
938,1356,2
938,2047,7
939,1168,1
940,2169,8
940,2360,10
941,1677,4
941,2054,7
942,1359,2
942,1801,5
943,1169,1
943,1531,3
943,1802,5
944,1170,1
944,2053,7
945,1168,1
945,1529,3
946,1363,2
946,1806,5
946,2054,7
947,1169,1
947,1684,4
947,1936,6
948,1937,6
948,2365,10
949,1174,1
949,1537,3
950,1178,1
950,1366,2
951,1174,1
951,1811,5
951,1939,6
951,1940,6
952,1538,3
952,1540,3
952,1939,6
953,1179,1
953,1370,2
953,1813,5
954,1944,6
954,2828,15
955,1182,1
955,1691,4
956,1183,1
956,1544,3
956,2370,10
957,2746,14
957,5084,50
958,1184,1
958,1817,5
959,1692,4
959,2462,11
959,3402,22
960,1187,1
960,2909,16
961,1549,3
961,1819,5
961,3084,18
962,1692,4
962,2375,10
963,1696,4
963,2068,7
964,1557,3
964,2379,10
964,2666,13
965,1556,3
965,1821,5
965,2664,13
966,1191,1
966,2069,7
967,1385,2
967,1556,3
967,1699,4
968,1192,1
969,1954,6
970,1389,2
970,1703,4
970,2188,8
971,1194,1
971,1704,4
971,3169,19
972,1194,1
972,4539,40
973,1196,1
973,1393,2
973,2076,7
974,1199,1
974,1200,1
974,1394,2
975,4266,35
975,4878,46
976,1200,1
976,1201,1
977,1563,3
977,3328,21
978,1396,2
978,1566,3
978,1837,5
979,1398,2
979,1400,2
979,1839,5
980,1204,1
980,1711,4
981,1206,1
981,1401,2
981,2287,9
982,1405,2
982,1713,4
982,1714,4
983,2289,9
983,2581,12
984,1211,1
984,1843,5
984,2195,8
985,1207,1
985,1212,1
985,1843,5
986,1209,1
986,3330,21
987,1716,4
987,1845,5
987,4544,40
988,3332,21
988,3688,26
989,1217,1
990,1412,2
990,2090,7
991,1416,2
991,2091,7
991,3104,18
992,1575,3
992,1849,5
993,1577,3
993,1850,5
993,2200,8
994,2093,7
994,2484,11
995,1580,3
995,1583,3
995,2679,13
996,1420,2
996,1852,5
997,1224,1
997,1582,3
997,1585,3
998,1225,1
998,1424,2
998,1853,5
998,2491,11
999,1727,4
1000,1423,2
1000,3199,19
1001,1227,1
1002,1429,2
1002,1430,2
1002,1857,5
1003,1428,2
1004,1227,1
1005,1227,1
1005,1229,1
1006,1230,1
1006,1591,3
1007,1229,1
1008,1230,1
1009,1229,1
1010,1230,1
1011,1230,1
1012,1441,2
1012,1744,4
1012,2312,9
1013,1231,1
1013,1236,1
1013,1238,1
1013,1433,2
1014,1230,1
1014,1232,1
1014,1605,3
1015,1233,1
1015,1237,1
1015,1241,1
1015,1255,1
1015,1442,2
1015,1456,2
1015,1459,2
1015,1607,3
1016,1234,1
1016,1441,2
1016,2315,9
1017,1235,1
1017,1236,1
1017,1608,3
1017,2424,10
1018,1236,1
1019,2424,10
1020,1236,1
1021,1239,1
1021,1246,1
1022,1232,1
1022,1240,1
1023,1238,1
1023,1242,1
1023,1246,1
1024,1239,1
1025,1243,1
1025,1244,1
1025,1446,2
1025,1447,2
1025,1997,6
1026,1232,1
1026,1240,1
1026,1247,1
1026,1254,1
1026,1448,2
1027,1245,1
1028,1239,1
1028,1242,1
1028,1246,1
1029,1239,1
1029,1248,1
1029,1449,2
1030,1244,1
1030,1451,2
1031,1247,1
1031,1252,1
1031,1452,2
1032,1250,1
1032,1452,2
1033,1248,1
1033,1253,1
1033,1449,2
1034,1249,1
1034,2121,7
1034,2526,11
1034,2618,12
1035,1448,2
1035,1453,2
1035,1874,5
1036,1615,3
1036,1616,3
1036,3457,22
1037,1248,1
1037,1253,1
1038,1457,2
1038,1750,4
1038,2233,8
1038,2622,12
1039,1247,1
1040,1252,1
1040,1257,1
1040,1452,2
1041,1254,1
1042,1256,1
1042,3458,22
1043,1254,1
1044,1458,2
1045,1752,4
1049,1254,1
1049,1259,1
1051,1254,1
1052,1460,2
1052,1461,2
1053,1622,3
1053,1755,4
1054,1254,1
1054,1264,1
1056,1254,1
1056,1264,1
1057,1264,1
1057,1268,1
1057,1271,1
1058,1262,1
1058,1265,1
1058,1462,2
1060,1267,1
1060,1270,1
1060,1462,2
1061,1269,1
1061,1463,2
1062,1270,1
1062,2240,8
1065,1272,1
1065,1275,1
1066,1274,1
1066,1278,1
1066,1468,2
1070,1278,1
1071,1469,2
1071,1628,3
1072,1281,1
1073,1282,1
1074,1280,1
1074,1284,1
1075,1281,1
1076,1282,1
1076,1472,2
1077,1279,1
1077,1285,1
1077,1471,2
1078,1284,1
1078,1474,2
1079,1281,1
1079,1470,2
1080,1285,1
1080,1287,1
1080,1471,2
1081,1474,2
1084,1281,1
1084,1289,1
1085,1281,1
1085,1286,1
1085,1290,1
1086,1283,1
1086,1293,1
1086,1472,2
1086,1473,2
1087,1287,1
1087,1291,1
1088,1633,3
1089,1292,1
1089,1479,2
1089,1634,3
1090,1289,1
1091,1292,1
1091,1480,2
1093,1289,1
1093,1475,2
1095,1303,1
1095,1475,2
1096,1299,1
1096,1475,2
1097,1636,3
1098,1298,1
1098,1302,1
1099,1301,1
1100,1297,1
1100,1301,1
1101,1302,1
1102,1641,3
1102,1768,4
1104,1303,1
1104,1305,1
1104,1306,1
1104,1475,2
1106,1768,4
1107,1302,1
1107,1484,2
1108,1306,1
1110,1643,3
1110,1893,5
1111,1308,1
1111,1484,2
1114,1300,1
1114,1486,2
1115,1314,1
1115,1320,1
1116,1308,1
1116,1310,1
1117,1314,1
1117,1320,1
1118,1309,1
1118,1315,1
1118,1485,2
1118,1493,2
1119,1311,1
1119,1318,1
1119,1486,2
1119,1490,2
1120,1312,1
1120,1313,1
1120,1487,2
1120,1492,2
1121,1311,1
1121,1318,1
1122,1310,1
1122,1323,1
1123,1320,1
1123,1493,2
1123,1497,2
1124,1496,2
1124,1498,2
1125,1322,1
1125,1488,2
1126,1310,1
1126,1322,1
1126,1323,1
1127,1320,1
1127,1497,2
1128,1498,2
1129,1325,1
1129,1497,2
1130,1327,1
1130,1498,2
1130,1501,2
1131,1651,3
1131,1652,3
1131,1782,4
1132,1325,1
1132,1781,4
1133,1651,3
1133,1911,5
1134,1331,1
1134,1501,2
1135,1502,2
1135,1503,2
1135,1781,4
1137,1337,1
1137,1504,2
1138,1784,4
1139,1332,1
1139,1336,1
1139,1654,3
1139,1787,4
1139,2035,6
1140,1336,1
1140,1786,4
1141,1344,1
1141,1656,3
1141,1790,4
1141,1918,5
1142,1339,1
1142,1508,2
1143,1784,4
1143,1792,4
1143,2350,9
1144,1338,1
1144,1507,2
1145,1346,1
1145,1508,2
1146,1659,3
1146,1793,4
1147,1342,1
1147,1343,1
1147,2154,7
1148,1346,1
1149,1347,1
1149,1517,2
1149,2042,6
1149,2354,9
1149,2448,10
1150,1518,2
1150,1664,3
1150,2040,6
1151,1518,2
1151,1669,3
1151,1924,5
1152,1354,1
1152,1520,2
1153,1350,1
1153,1510,2
1154,1348,1
1154,1350,1
1154,1355,1
1154,1521,2
1154,1523,2
1155,1519,2
1155,1666,3
1155,1670,3
1156,1517,2
1156,1668,3
1156,2159,7
1156,2448,10
1157,1673,3
1157,2556,11
1157,2643,12
1158,1351,1
1158,1796,4
1159,1525,2
1159,1670,3
1160,1352,1
1160,1675,3
1161,1353,1
1161,2047,6
1162,1356,1
1162,1667,3
1162,2158,7
1163,1354,1
1164,1673,3
1164,2051,6
1165,1676,3
1165,1801,4
1166,1530,2
1166,2052,6
1166,2453,10
1167,1801,4
1168,1529,2
1169,1360,1
1169,1528,2
1170,1934,5
1170,2167,7
1170,2732,13
1171,1358,1
1171,1532,2
1172,1937,5
1172,2169,7
1173,1365,1
1173,1534,2
1173,2056,6
1173,2058,6
1174,1537,2
1174,1939,5
1175,2364,9
1176,1368,1
1176,1536,2
1177,1368,1
1177,1370,1
1177,1536,2
1177,1539,2
1178,2062,6
1178,2176,7
1179,1372,1
1179,1690,3
1179,2063,6
1180,1689,3
1180,1814,4
1181,1541,2
1181,4639,41
1182,1371,1
1182,1943,5
1183,2370,9
1183,2371,9
1184,1691,3
1185,2371,9
1185,4373,36
1186,1817,4
1187,1375,1
1187,2909,15
1188,1377,1
1188,1549,2
1188,1947,5
1188,2831,14
1188,3000,16
1188,3621,24
1189,1553,2
1189,4377,36
1190,3250,19
1190,3751,26
1191,1387,1
1191,1697,3
1191,1823,4
1191,1950,5
1192,1698,3
1192,1704,3
1192,1825,4
1193,3899,28
1194,3950,29
1195,3093,17
1195,3171,18
1196,1559,2
1196,1706,3
1197,1393,1
1197,2838,14
1198,1392,1
1198,1560,2
1199,1560,2
1199,1958,5
1200,1394,1
1200,1395,1
1200,1562,2
1201,1395,1
1201,1396,1
1201,1833,4
1202,1397,1
1202,1708,3
1202,2192,7
1203,1566,2
1203,2083,6
1203,2480,10
1204,1400,1
1204,1964,5
1205,1842,4
1205,2844,14
1206,1405,1
1206,1713,3
1207,2195,7
1207,2762,13
1208,2085,6
1208,2288,8
1208,2581,11
1209,2394,9
1209,2763,13
1210,1404,1
1211,1714,3
1213,4082,31
1214,1570,2
1214,6074,69
1215,2582,11
1217,1411,1
1217,2396,9
1218,1970,5
1219,1720,3
1220,1720,3
1221,1417,1
1221,1971,5
1222,1418,1
1222,1419,1
1222,1973,5
1223,1579,2
1223,1723,3
1223,1726,3
1223,2295,8
1224,1421,1
1224,1422,1
1225,2401,9
1225,2402,9
1226,1728,3
1226,1855,4
1227,1428,1
1228,1591,2
1228,1857,4
1230,1431,1
1230,1432,1
1230,1434,1
1230,1439,1
1230,1592,2
1230,1605,2
1230,1735,3
1231,1433,1
1231,1436,1
1232,1444,1
1232,1448,1
1232,1605,2
1232,1742,3
1232,2111,6
1232,2226,7
1233,1435,1
1233,1440,1
1233,1607,2
1234,1441,1
1234,1600,2
1234,1740,3
1234,2315,8
1235,1608,2
1235,1744,3
1235,1992,5
1236,1436,1
1236,1608,2
1236,1868,4
1237,1440,1
1237,1442,1
1238,1433,1
1238,1437,1
1238,1438,1
1239,1438,1
1239,1443,1
1239,1445,1
1239,1449,1
1239,1604,2
1239,1748,3
1239,2428,9
1239,2878,14
1241,1442,1
1241,1454,1
1241,1456,1
1241,1617,2
1242,1438,1
1243,1450,1
1243,1997,5
1243,2707,12
1244,1447,1
1244,1872,4
1245,1452,1
1249,1450,1
1249,1615,2
1249,1616,2
1250,1452,1
1251,3218,18
1251,3379,20
1252,1452,1
1255,1456,1
1256,2621,11
1256,4360,35
1257,1452,1
1257,1458,1
1258,1458,1
1258,1460,1
1260,1461,1
1260,1621,2
1261,1461,1
1262,1462,1
1262,1622,2
1262,1755,3
1263,1755,3
1265,1755,3
1266,1463,1
1266,1624,2
1267,1464,1
1267,1623,2
1267,2010,5
1269,1463,1
1270,2010,5
1273,1466,1
1274,1465,1
1274,1467,1
1274,1468,1
1274,1625,2
1274,2240,7
1276,1466,1
1277,1466,1
1278,1468,1
1278,1469,1
1278,1627,2
1278,1759,3
1278,1760,3
1279,1471,1
1280,1628,2
1280,1629,2
1281,1470,1
1281,1475,1
1282,1472,1
1283,1472,1
1283,1473,1
1284,1629,2
1284,1630,2
1285,1473,1
1286,1472,1
1286,1632,2
1287,1473,1
1288,1476,1
1289,1475,1
1290,1475,1
1290,1632,2
1291,1473,1
1291,1478,1
1292,1638,2
1293,1472,1
1293,1475,1
1293,1632,2
1294,1473,1
1295,1636,2
1296,1480,1
1296,1482,1
1296,1638,2
1297,1473,1
1297,1478,1
1297,1635,2
1298,1482,1
1299,1475,1
1300,1475,1
1300,1486,1
1300,1490,1
1300,1639,2
1300,1642,2
1302,1482,1
1302,1484,1
1303,1475,1
1304,1475,1
1305,1475,1
1306,1475,1
1306,1485,1
1307,1768,3
1308,1484,1
1309,1485,1
1310,1484,1
1310,1488,1
1311,1486,1
1312,1487,1
1312,2337,8
1313,1638,2
1313,1765,3
1315,1485,1
1315,1647,2
1316,1491,1
1316,1494,1
1316,1499,1
1316,1642,2
1316,1645,2
1316,1648,2
1316,1773,3
1317,1494,1
1317,1642,2
1317,1645,2
1317,1646,2
1318,1495,1
1318,1646,2
1319,1488,1
1319,1638,2
1320,1497,1
1321,1494,1
1321,1495,1
1321,1646,2
1322,1488,1
1324,1493,1
1324,1497,1
1324,1772,3
1325,1649,2
1325,1781,3
1326,1651,2
1326,1652,2
1326,1776,3
1327,1501,1
1327,1652,2
1327,1777,3
1327,1782,3
1327,1904,4
1329,1650,2
1329,2144,6
1330,2144,6
1330,2257,7
1331,1782,3
1332,1654,2
1332,1913,4
1332,2031,5
1332,2345,8
1332,2346,8
1333,1911,4
1333,2149,6
1334,1653,2
1334,1655,2
1334,1784,3
1335,1783,3
1335,2551,10
1336,1913,4
1336,1915,4
1337,1656,2
1338,2151,6
1338,2447,9
1339,1506,1
1339,1791,3
1340,1658,2
1340,2040,5
1341,1660,2
1341,1661,2
1342,1514,1
1342,1794,3
1342,2039,5
1343,1515,1
1343,1921,4
1343,2154,6
1344,1921,4
1346,1795,3
1347,1509,1
1347,2042,5
1347,2554,10
1348,1510,1
1348,1511,1
1348,1513,1
1348,1521,1
1348,1662,2
1348,1665,2
1349,1512,1
1349,2156,6
1349,2556,10
1350,1510,1
1350,1523,1
1351,1514,1
1351,1665,2
1351,2044,5
1352,1671,2
1352,1927,4
1353,1671,2
1353,1928,4
1354,1520,1
1354,1522,1
1354,1526,1
1354,1929,4
1355,1521,1
1355,1674,2
1356,2052,5
1356,2646,11
1357,1677,2
1358,1803,3
1358,1933,4
1358,2356,8
1359,1680,2
1359,1801,3
1360,1679,2
1360,1936,4
1360,2271,7
1361,1532,1
1361,1682,2
1361,2169,6
1361,2360,8
1362,1805,3
1362,2055,5
1363,1935,4
1363,2363,8
1363,2650,11
1364,1535,1
1364,2168,6
1364,2170,6
1365,1535,1
1365,1938,4
1365,2170,6
1366,2060,5
1366,2062,5
1366,2365,8
1367,1535,1
1367,1686,2
1367,1938,4
1367,2173,6
1370,2063,5
1371,2656,11
1371,2659,11
1372,1812,3
1372,3674,24
1373,2276,7
1373,2660,11
1374,2179,6
1374,4132,31
1375,1548,1
1375,2180,6
1375,2567,10
1376,1548,1
1376,2374,8
1376,2568,10
1377,1818,3
1377,3162,17
1377,4134,31
1378,2374,8
1378,2465,9
1379,1551,1
1379,2571,10
1380,2465,9
1380,2569,10
1381,2375,8
1381,3088,16
1381,3164,17
1382,1694,2
1382,2750,12
1383,4870,44
1384,2836,13
1385,1822,3
1385,1823,3
1385,1824,3
1386,1699,2
1386,1703,2
1387,1700,2
1388,1702,2
1388,2075,5
1389,1702,2
1389,2575,10
1390,1954,4
1390,1955,4
1391,1559,1
1391,1705,2
1391,1706,2
1392,1957,4
1392,2383,8
1392,2576,10
1393,2382,8
1394,1958,4
1394,2473,9
1395,1562,1
1395,1707,2
1396,2387,8
1397,1834,3
1397,1835,3
1397,2082,5
1398,1961,4
1398,1963,4
1398,2079,5
1398,2285,7
1399,1566,1
1399,1962,4
1399,2480,9
1399,2759,12
1400,1963,4
1400,1964,4
1401,1709,2
1401,1841,3
1402,1567,1
1402,1712,2
1402,2390,8
1403,1711,2
1403,3177,17
1404,2085,5
1405,1569,1
1406,2086,5
1406,3102,16
1407,1715,2
1407,3101,16
1408,3903,27
1410,5092,48
1411,1719,2
1412,2290,7
1413,1970,4
1414,1574,1
1414,1847,3
1414,2197,6
1414,3103,16
1415,1574,1
1415,1720,2
1415,2198,6
1416,2199,6
1416,2766,12
1417,1575,1
1417,1971,4
1417,1972,4
1417,2677,11
1418,2292,7
1419,1850,3
1419,1973,4
1419,2584,10
1420,2484,9
1420,2858,13
1421,1582,1
1421,2095,5
1421,2203,6
1422,1726,2
1422,1728,2
1422,2095,5
1422,2096,5
1423,1852,3
1423,3277,18
1424,1854,3
1424,2207,6
1425,2208,6
1425,2402,8
1426,1589,1
1426,1855,3
1427,1978,4
1427,2097,5
1428,1589,1
1428,1978,4
1429,1588,1
1429,1590,1
1430,1590,1
1430,1856,3
1430,2606,10
1431,1591,1
1431,1592,1
1432,1735,2
1432,1988,4
1433,1593,1
1433,1602,1
1433,1732,2
1433,2104,5
1434,1738,2
1434,2308,7
1435,1595,1
1435,2222,6
1435,2516,9
1435,3373,19
1436,1868,3
1436,2104,5
1436,3590,22
1437,1596,1
1437,1602,1
1438,1596,1
1438,1597,1
1438,1598,1
1438,1603,1
1438,1604,1
1438,1741,2
1440,1606,1
1440,1739,2
1440,2222,6
1441,1600,1
1441,2421,8
1442,1606,1
1442,1610,1
1442,1611,1
1442,1612,1
1442,1613,1
1442,1743,2
1442,1746,2
1442,1747,2
1442,1751,2
1442,1876,3
1442,2002,4
1443,1604,1
1443,1609,1
1443,1748,2
1443,1994,4
1443,3376,19
1444,2226,6
1444,2317,7
1444,2425,8
1444,3217,17
1445,1604,1
1446,2116,5
1446,2522,9
1446,3522,21
1447,2522,9
1447,2706,11
1448,1614,1
1448,1998,4
1448,2317,7
1450,2526,9
1451,1614,1
1451,1750,2
1451,1872,3
1451,1874,3
1452,1619,1
1453,1750,2
1453,1874,3
1454,1617,1
1454,1618,1
1455,2621,10
1455,3218,17
1456,1618,1
1456,1620,1
1456,1754,2
1456,1880,3
1457,2233,6
1457,2531,9
1458,1619,1
1458,1621,1
1459,1880,3
1459,2006,4
1460,1621,1
1461,1621,1
1461,1624,1
1462,1623,1
1462,1881,3
1463,1624,1
1464,1756,2
1464,1883,3
1464,2434,8
1465,1625,1
1465,2535,9
1467,1625,1
1467,1626,1
1467,1757,2
1468,1626,1
1468,1758,2
1468,1759,2
1469,1628,1
1469,1760,2
1472,1632,1
1473,1635,1
1474,1630,1
1474,1631,1
1475,1632,1
1475,1639,1
1475,1642,1
1476,1633,1
1476,1761,2
1477,1631,1
1477,1634,1
1477,1762,2
1478,1635,1
1478,1636,1
1479,1634,1
1479,1638,1
1479,1762,2
1480,1638,1
1481,1761,2
1481,1763,2
1482,1638,1
1483,1643,1
1483,1768,2
1483,1894,3
1484,1638,1
1485,1642,1
1485,1647,1
1487,1644,1
1487,1765,2
1487,1769,2
1487,1897,3
1487,2251,6
1487,2890,13
1488,1638,1
1489,1642,1
1489,1645,1
1490,1642,1
1490,1646,1
1491,1642,1
1491,1648,1
1491,1771,2
1492,2139,5
1492,2337,7
1493,1647,1
1496,1774,2
1496,2025,4
1497,1649,1
1497,1772,2
1497,1778,2
1497,1779,2
1497,1905,3
1498,1774,2
1498,1904,3
1499,1773,2
1499,1780,2
1499,1902,3
1500,1651,1
1500,1775,2
1500,1776,2
1500,1901,3
1501,1782,2
1502,1909,3
1502,1910,3
1502,1912,3
1503,1653,1
1503,1912,3
1503,2150,5
1504,1656,1
1504,1914,3
1505,1656,1
1505,1785,2
1505,1914,3
1505,1918,3
1506,1788,2
1506,1920,3
1507,1658,1
1507,2447,8
1508,1791,2
1508,1795,2
1509,1657,1
1509,2351,7
1510,1661,1
1510,1662,1
1510,1789,2
1511,1662,1
1511,1663,1
1511,1789,2
1512,2156,5
1512,2352,7
1513,1663,1
1513,1665,1
1514,1665,1
1515,1796,2
1515,2044,4
1516,1922,3
1516,2041,4
1517,2354,7
1517,2555,9
1518,1797,2
1518,1923,3
1519,1796,2
1519,1925,3
1520,1669,1
1522,1669,1
1522,1672,1
1522,2049,4
1524,1796,2
1524,1926,3
1524,2356,7
1525,2161,5
1526,1678,1
1526,1929,3
1527,1803,2
1527,2356,7
1528,1679,1
1528,1802,2
1528,2050,4
1529,1803,2
1530,2052,4
1530,2361,7
1530,2561,9
1530,2651,10
1530,2734,11
1531,3153,16
1531,3470,20
1532,1933,3
1533,1805,2
1533,1808,2
1533,2055,4
1534,1685,1
1534,2056,4
1534,2903,13
1536,1808,2
1537,1686,1
1537,1940,3
1538,1939,3
1539,1808,2
1539,2063,4
1539,2366,7
1540,1689,1
1540,1811,2
1541,1810,2
1541,4928,44
1542,1943,3
1542,2176,5
1543,1946,3
1543,2566,9
1543,2828,12
1544,1815,2
1544,3076,15
1545,2065,4
1545,2660,10
1546,3242,17
1546,3482,20
1547,2181,5
1547,2908,13
1547,2999,14
1548,2180,5
1549,2911,13
1550,1819,2
1550,2832,12
1550,3404,19
1552,3004,14
1552,4758,41
1553,2666,10
1553,4471,36
1554,2069,4
1554,2070,4
1554,3003,14
1555,1949,3
1555,2468,8
1555,2914,13
1556,1822,2
1556,2278,6
1557,2073,4
1557,3089,15
1557,4203,31
1558,1701,1
1558,2187,5
1558,4761,41
1560,1957,3
1560,2384,7
1561,1827,2
1561,4814,42
1562,1959,3
1562,2473,8
1563,3328,18
1564,2923,13
1564,4322,33
1565,1838,2
1565,3255,17
1566,1837,2
1567,1710,1
1567,2392,7
1567,2843,12
1568,2845,12
1568,5360,52
1570,4024,28
1571,1717,1
1571,4656,39
1572,3762,24
1572,4270,32
1573,1720,1
1573,1848,2
1573,2396,7
1574,1847,2
1574,2091,4
1575,2583,9
1576,2291,6
1576,3551,21
1577,1974,3
1578,1722,1
1578,3560,21
1579,2201,5
1579,2202,5
1579,2398,7
1579,2399,7
1579,2772,11
1580,2293,6
1580,2773,11
1580,3979,27
1581,2204,5
1581,2205,5
1581,2678,10
1581,3355,18
1582,1851,2
1582,2487,8
1583,1976,3
