id,layer,min_m,max_m,cells,area_km2
3653,30,150,155,1,2.764143888756399
3718,31,155,160,1,2.764143888756399
3786,32,160,165,1,2.764143888756399
3787,32,160,165,1,2.764143888756399
3788,32,160,165,1,2.764143888756399
3930,34,170,175,1,2.764143888756399
3988,35,175,180,1,2.764143888756399
4240,39,195,200,1,2.764143888756399
4354,41,205,210,1,2.764143888756399
4621,46,230,235,1,2.764143888756399
4964,52,260,265,1,2.764143888756399
5007,53,265,270,1,2.764143888756399
5008,53,265,270,1,2.764143888756399
5060,54,270,275,1,2.764143888756399
5061,54,270,275,1,2.764143888756399
5171,56,280,285,1,2.764143888756399
5915,71,355,360,1,2.764143888756399
6553,86,430,435,1,2.764143888756399
6628,88,440,445,1,2.764143888756399
6700,90,450,455,1,2.764143888756399
6928,96,480,485,1,2.764143888756399
7074,100,500,505,1,2.764143888756399
7583,114,570,575,1,2.764143888756399
8180,130,650,655,1,2.764143888756399
8181,130,650,655,1,2.764143888756399
8259,132,660,665,1,2.764143888756399
8719,143,715,720,1,2.764143888756399
8747,144,720,725,1,2.764143888756399
9604,168,840,845,1,2.764143888756399
10270,188,940,945,1,2.764143888756399
10345,190,950,955,1,2.764143888756399
10788,202,1010,1015,1,2.764143888756399
11328,219,1095,1100,1,2.764143888756399
11532,226,1130,1135,1,2.764143888756399
11733,233,1165,1170,1,2.764143888756399
12161,250,1250,1255,1,2.764143888756399
12676,273,1365,1370,1,2.764143888756399
13071,291,1455,1460,1,2.764143888756399
13272,302,1510,1515,1,2.764143888756399
14079,364,1820,1825,1,2.764143888756399
14152,373,1865,1870,1,2.764143888756399
14195,380,1900,1905,1,2.764143888756399
14432,437,2185,2190,1,2.764143888756399
14444,444,2220,2225,1,2.764143888756399
533,3,15,20,1,2.7641438887516854
534,3,15,20,1,2.7641438887516854
1591,8,40,45,1,2.7641438887516854
2303,14,70,75,1,2.7641438887516854
2304,14,70,75,1,2.7641438887516854
2413,15,75,80,1,2.7641438887516854
2692,18,90,95,1,2.7641438887516854
2784,19,95,100,1,2.7641438887516854
2954,21,105,110,1,2.7641438887516854
3042,22,110,115,1,2.7641438887516854
3043,22,110,115,1,2.7641438887516854
3045,22,110,115,1,2.7641438887516854
3365,26,130,135,1,2.7641438887516854
3366,26,130,135,1,2.7641438887516854
3447,27,135,140,1,2.7641438887516854
3583,29,145,150,1,2.7641438887516854
3789,32,160,165,1,2.7641438887516854
3870,33,165,170,1,2.7641438887516854
3929,34,170,175,1,2.7641438887516854
3931,34,170,175,1,2.7641438887516854
3987,35,175,180,1,2.7641438887516854
4176,38,190,195,1,2.7641438887516854
4291,40,200,205,1,2.7641438887516854
4569,45,225,230,1,2.7641438887516854
4620,46,230,235,1,2.7641438887516854
4681,47,235,240,1,2.7641438887516854
5062,54,270,275,1,2.7641438887516854
5327,59,295,300,1,2.7641438887516854
5328,59,295,300,1,2.7641438887516854
5438,61,305,310,1,2.7641438887516854
6433,83,415,420,1,2.7641438887516854
6472,84,420,425,1,2.7641438887516854
6507,85,425,430,1,2.7641438887516854
6783,92,460,465,1,2.7641438887516854
7211,104,520,525,1,2.7641438887516854
7661,116,580,585,1,2.7641438887516854
7695,117,585,590,1,2.7641438887516854
7973,125,625,630,1,2.7641438887516854
8138,129,645,650,1,2.7641438887516854
8860,147,735,740,1,2.7641438887516854
9718,172,860,865,1,2.7641438887516854
9779,174,870,875,1,2.7641438887516854
10418,192,960,965,1,2.7641438887516854
10748,201,1005,1010,1,2.7641438887516854
11668,231,1155,1160,1,2.7641438887516854
11702,232,1160,1165,1,2.7641438887516854
12243,253,1265,1270,1,2.7641438887516854
12312,256,1280,1285,1,2.7641438887516854
12511,265,1325,1330,1,2.7641438887516854
12658,272,1360,1365,1,2.7641438887516854
13168,296,1480,1485,1,2.7641438887516854
13404,309,1545,1550,1,2.7641438887516854
14200,381,1905,1910,1,2.7641438887516854
14294,396,1980,1985,1,2.7641438887516854
14470,459,2295,2300,1,2.7641438887516854
778,4,20,25,1,2.7635507894417386
1857,10,50,55,1,2.7635507894417386
2100,12,60,65,1,2.7635507894417386
2505,16,80,85,1,2.7635507894417386
2690,18,90,95,1,2.7635507894417386
2953,21,105,110,1,2.7635507894417386
3039,22,110,115,1,2.7635507894417386
3363,26,130,135,1,2.7635507894417386
3364,26,130,135,1,2.7635507894417386
3717,31,155,160,1,2.7635507894417386
3869,33,165,170,1,2.7635507894417386
3928,34,170,175,1,2.7635507894417386
3983,35,175,180,1,2.7635507894417386
4109,37,185,190,1,2.7635507894417386
4110,37,185,190,1,2.7635507894417386
4175,38,190,195,1,2.7635507894417386
4236,39,195,200,1,2.7635507894417386
4238,39,195,200,1,2.7635507894417386
4289,40,200,205,1,2.7635507894417386
4353,41,205,210,1,2.7635507894417386
4567,45,225,230,1,2.7635507894417386
4568,45,225,230,1,2.7635507894417386
4619,46,230,235,1,2.7635507894417386
4680,47,235,240,1,2.7635507894417386
4848,50,250,255,1,2.7635507894417386
4849,50,250,255,1,2.7635507894417386
4909,51,255,260,1,2.7635507894417386
5006,53,265,270,1,2.7635507894417386
5492,62,310,315,1,2.7635507894417386
5735,67,335,340,1,2.7635507894417386
5736,67,335,340,1,2.7635507894417386
6360,81,405,410,1,2.7635507894417386
6587,87,435,440,1,2.7635507894417386
6661,89,445,450,1,2.7635507894417386
7542,113,565,570,1,2.7635507894417386
7582,114,570,575,1,2.7635507894417386
7729,118,590,595,1,2.7635507894417386
7869,122,610,615,1,2.7635507894417386
8137,129,645,650,1,2.7635507894417386
8212,131,655,660,1,2.7635507894417386
8517,138,690,695,1,2.7635507894417386
8966,150,750,755,1,2.7635507894417386
9006,151,755,760,1,2.7635507894417386
9043,152,760,765,1,2.7635507894417386
9080,153,765,770,1,2.7635507894417386
9603,168,840,845,1,2.7635507894417386
9662,170,850,855,1,2.7635507894417386
10417,192,960,965,1,2.7635507894417386
10679,199,995,1000,1,2.7635507894417386
10861,204,1020,1025,1,2.7635507894417386
10988,208,1040,1045,1,2.7635507894417386
12448,262,1310,1315,1,2.7635507894417386
12555,267,1335,1340,1,2.7635507894417386
12577,268,1340,1345,1,2.7635507894417386
12578,268,1340,1345,1,2.7635507894417386
13450,312,1560,1565,1,2.7635507894417386
13990,354,1770,1775,1,2.7635507894417386
14105,367,1835,1840,1,2.7635507894417386
14182,378,1890,1895,1,2.7635507894417386
310,2,10,15,1,2.7635507894370264
1228,6,30,35,1,2.7635507894370264
1980,11,55,60,1,2.7635507894370264
2412,15,75,80,1,2.7635507894370264
2606,17,85,90,1,2.7635507894370264
2869,20,100,105,1,2.7635507894370264
3281,25,125,130,1,2.7635507894370264
3446,27,135,140,1,2.7635507894370264
3514,28,140,145,1,2.7635507894370264
3581,29,145,150,1,2.7635507894370264
3651,30,150,155,1,2.7635507894370264
3652,30,150,155,1,2.7635507894370264
3927,34,170,175,1,2.7635507894370264
3984,35,175,180,1,2.7635507894370264
3985,35,175,180,1,2.7635507894370264
3986,35,175,180,1,2.7635507894370264
4108,37,185,190,1,2.7635507894370264
4174,38,190,195,1,2.7635507894370264
4239,39,195,200,1,2.7635507894370264
4290,40,200,205,1,2.7635507894370264
4402,42,210,215,1,2.7635507894370264
4789,49,245,250,1,2.7635507894370264
4910,51,255,260,1,2.7635507894370264
5170,56,280,285,1,2.7635507894370264
5275,58,290,295,1,2.7635507894370264
5535,63,315,320,1,2.7635507894370264
5536,63,315,320,1,2.7635507894370264
6097,75,375,380,1,2.7635507894370264
6201,77,385,390,1,2.7635507894370264
6551,86,430,435,1,2.7635507894370264
7072,100,500,505,1,2.7635507894370264
7073,100,500,505,1,2.7635507894370264
7141,102,510,515,1,2.7635507894370264
7972,125,625,630,1,2.7635507894370264
8423,136,680,685,1,2.7635507894370264
8564,139,695,700,1,2.7635507894370264
8605,140,700,705,1,2.7635507894370264
8645,141,705,710,1,2.7635507894370264
8681,142,710,715,1,2.7635507894370264
8893,148,740,745,1,2.7635507894370264
9560,167,835,840,1,2.7635507894370264
9969,179,895,900,1,2.7635507894370264
10678,199,995,1000,1,2.7635507894370264
11194,215,1075,1080,1,2.7635507894370264
11256,217,1085,1090,1,2.7635507894370264
11291,218,1090,1095,1,2.7635507894370264
11758,234,1170,1175,1,2.7635507894370264
12332,257,1285,1290,1,2.7635507894370264
12556,267,1335,1340,1,2.7635507894370264
12857,281,1405,1410,1,2.7635507894370264
13600,323,1615,1620,1,2.7635507894370264
13871,344,1720,1725,1,2.7635507894370264
13896,346,1730,1735,1,2.7635507894370264
13919,348,1740,1745,1,2.7635507894370264
14227,384,1920,1925,1,2.7635507894370264
532,3,15,20,1,2.7629574562899197
1002,5,25,30,1,2.7629574562899197
1004,5,25,30,1,2.7629574562899197
1856,10,50,55,1,2.7629574562899197
2302,14,70,75,1,2.7629574562899197
3361,26,130,135,1,2.7629574562899197
3445,27,135,140,1,2.7629574562899197
4049,36,180,185,1,2.7629574562899197
4173,38,190,195,1,2.7629574562899197
4235,39,195,200,1,2.7629574562899197
4352,41,205,210,1,2.7629574562899197
4453,43,215,220,1,2.7629574562899197
4454,43,215,220,1,2.7629574562899197
4508,44,220,225,1,2.7629574562899197
4565,45,225,230,1,2.7629574562899197
4727,48,240,245,1,2.7629574562899197
4788,49,245,250,1,2.7629574562899197
4847,50,250,255,1,2.7629574562899197
4907,51,255,260,1,2.7629574562899197
4908,51,255,260,1,2.7629574562899197
4962,52,260,265,1,2.7629574562899197
5005,53,265,270,1,2.7629574562899197
5058,54,270,275,1,2.7629574562899197
5059,54,270,275,1,2.7629574562899197
5437,61,305,310,1,2.7629574562899197
5491,62,310,315,1,2.7629574562899197
5827,69,345,350,1,2.7629574562899197
6242,78,390,395,1,2.7629574562899197
6660,89,445,450,1,2.7629574562899197
6745,91,455,460,1,2.7629574562899197
6782,92,460,465,1,2.7629574562899197
7301,106,530,535,1,2.7629574562899197
7441,110,550,555,1,2.7629574562899197
7507,112,560,565,1,2.7629574562899197
7801,120,600,605,1,2.7629574562899197
8604,140,700,705,1,2.7629574562899197
8643,141,705,710,1,2.7629574562899197
8680,142,710,715,1,2.7629574562899197
8859,147,735,740,1,2.7629574562899197
9042,152,760,765,1,2.7629574562899197
9189,156,780,785,1,2.7629574562899197
9221,157,785,790,1,2.7629574562899197
9602,168,840,845,1,2.7629574562899197
10380,191,955,960,1,2.7629574562899197
10499,194,970,975,1,2.7629574562899197
10608,197,985,990,1,2.7629574562899197
10677,199,995,1000,1,2.7629574562899197
10824,203,1015,1020,1,2.7629574562899197
10890,205,1025,1030,1,2.7629574562899197
12034,245,1225,1230,1,2.7629574562899197
12120,248,1240,1245,1,2.7629574562899197
12263,254,1270,1275,1,2.7629574562899197
12532,266,1330,1335,1,2.7629574562899197
12554,267,1335,1340,1,2.7629574562899197
12701,274,1370,1375,1,2.7629574562899197
12804,279,1395,1400,1,2.7629574562899197
13151,295,1475,1480,1,2.7629574562899197
13735,333,1665,1670,1,2.7629574562899197
13806,339,1695,1700,1,2.7629574562899197
309,2,10,15,1,2.7629574562852084
777,4,20,25,1,2.7629574562852084
1003,5,25,30,1,2.7629574562852084
1430,7,35,40,1,2.7629574562852084
2504,16,80,85,1,2.7629574562852084
2689,18,90,95,1,2.7629574562852084
3579,29,145,150,1,2.7629574562852084
3580,29,145,150,1,2.7629574562852084
3925,34,170,175,1,2.7629574562852084
3926,34,170,175,1,2.7629574562852084
4106,37,185,190,1,2.7629574562852084
4107,37,185,190,1,2.7629574562852084
4400,42,210,215,1,2.7629574562852084
4401,42,210,215,1,2.7629574562852084
4452,43,215,220,1,2.7629574562852084
4679,47,235,240,1,2.7629574562852084
4846,50,250,255,1,2.7629574562852084
5115,55,275,280,1,2.7629574562852084
5116,55,275,280,1,2.7629574562852084
5218,57,285,290,1,2.7629574562852084
5219,57,285,290,1,2.7629574562852084
5436,61,305,310,1,2.7629574562852084
5734,67,335,340,1,2.7629574562852084
6054,74,370,375,1,2.7629574562852084
6471,84,420,425,1,2.7629574562852084
6627,88,440,445,1,2.7629574562852084
6968,97,485,490,1,2.7629574562852084
7070,100,500,505,1,2.7629574562852084
7071,100,500,505,1,2.7629574562852084
7103,101,505,510,1,2.7629574562852084
8053,127,635,640,1,2.7629574562852084
8096,128,640,645,1,2.7629574562852084
8179,130,650,655,1,2.7629574562852084
8644,141,705,710,1,2.7629574562852084
8785,145,725,730,1,2.7629574562852084
9222,157,785,790,1,2.7629574562852084
9524,166,830,835,1,2.7629574562852084
9525,166,830,835,1,2.7629574562852084
9717,172,860,865,1,2.7629574562852084
9894,177,885,890,1,2.7629574562852084
10117,183,915,920,1,2.7629574562852084
10889,205,1025,1030,1,2.7629574562852084
10925,206,1030,1035,1,2.7629574562852084
11327,219,1095,1100,1,2.7629574562852084
11928,240,1200,1205,1,2.7629574562852084
12140,249,1245,1250,1,2.7629574562852084
12212,252,1260,1265,1,2.7629574562852084
12311,256,1280,1285,1,2.7629574562852084
12744,276,1380,1385,1,2.7629574562852084
12760,277,1385,1390,1,2.7629574562852084
13271,302,1510,1515,1,2.7629574562852084
13553,319,1595,1600,1,2.7629574562852084
14041,359,1795,1800,1,2.7629574562852084
130,1,5,10,1,2.76236388934289
308,2,10,15,1,2.76236388934289
1429,7,35,40,1,2.76236388934289
2098,12,60,65,1,2.76236388934289
2410,15,75,80,1,2.76236388934289
2411,15,75,80,1,2.76236388934289
2951,21,105,110,1,2.76236388934289
3716,31,155,160,1,2.76236388934289
3785,32,160,165,1,2.76236388934289
3865,33,165,170,1,2.76236388934289
3866,33,165,170,1,2.76236388934289
3867,33,165,170,1,2.76236388934289
3982,35,175,180,1,2.76236388934289
4048,36,180,185,1,2.76236388934289
4105,37,185,190,1,2.76236388934289
4618,46,230,235,1,2.76236388934289
4677,47,235,240,1,2.76236388934289
4678,47,235,240,1,2.76236388934289
4961,52,260,265,1,2.76236388934289
5057,54,270,275,1,2.76236388934289
5114,55,275,280,1,2.76236388934289
5217,57,285,290,1,2.76236388934289
5326,59,295,300,1,2.76236388934289
5490,62,310,315,1,2.76236388934289
5643,65,325,330,1,2.76236388934289
5880,70,350,355,1,2.76236388934289
5914,71,355,360,1,2.76236388934289
5962,72,360,365,1,2.76236388934289
6053,74,370,375,1,2.76236388934289
6096,75,375,380,1,2.76236388934289
6200,77,385,390,1,2.76236388934289
6286,79,395,400,1,2.76236388934289
6287,79,395,400,1,2.76236388934289
6324,80,400,405,1,2.76236388934289
6549,86,430,435,1,2.76236388934289
6699,90,450,455,1,2.76236388934289
7140,102,510,515,1,2.76236388934289
7694,117,585,590,1,2.76236388934289
8258,132,660,665,1,2.76236388934289
8304,133,665,670,1,2.76236388934289
8337,134,670,675,1,2.76236388934289
8515,138,690,695,1,2.76236388934289
8718,143,715,720,1,2.76236388934289
8858,147,735,740,1,2.76236388934289
9254,158,790,795,1,2.76236388934289
9358,161,805,810,1,2.76236388934289
9392,162,810,815,1,2.76236388934289
10343,190,950,955,1,2.76236388934289
10344,190,950,955,1,2.76236388934289
10538,195,975,980,1,2.76236388934289
10573,196,980,985,1,2.76236388934289
10639,198,990,995,1,2.76236388934289
10823,203,1015,1020,1,2.76236388934289
11193,215,1075,1080,1,2.76236388934289
11511,225,1125,1130,1,2.76236388934289
11610,229,1145,1150,1,2.76236388934289
11732,233,1165,1170,1,2.76236388934289
11776,235,1175,1180,1,2.76236388934289
11856,238,1190,1195,1,2.76236388934289
11958,242,1210,1215,1,2.76236388934289
12089,247,1235,1240,1,2.76236388934289
12553,267,1335,1340,1,2.76236388934289
12856,281,1405,1410,1,2.76236388934289
13389,308,1540,1545,1,2.76236388934289
13449,312,1560,1565,1,2.76236388934289
531,3,15,20,1,2.76236388933818
1590,8,40,45,1,2.76236388933818
2298,14,70,75,1,2.76236388933818
2409,15,75,80,1,2.76236388933818
2605,17,85,90,1,2.76236388933818
3513,28,140,145,1,2.76236388933818
3784,32,160,165,1,2.76236388933818
3868,33,165,170,1,2.76236388933818
4288,40,200,205,1,2.76236388933818
4350,41,205,210,1,2.76236388933818
4506,44,220,225,1,2.76236388933818
4507,44,220,225,1,2.76236388933818
4843,50,250,255,1,2.76236388933818
4844,50,250,255,1,2.76236388933818
4845,50,250,255,1,2.76236388933818
4905,51,255,260,1,2.76236388933818
4906,51,255,260,1,2.76236388933818
5004,53,265,270,1,2.76236388933818
5169,56,280,285,1,2.76236388933818
5274,58,290,295,1,2.76236388933818
5533,63,315,320,1,2.76236388933818
5733,67,335,340,1,2.76236388933818
5826,69,345,350,1,2.76236388933818
5963,72,360,365,1,2.76236388933818
6012,73,365,370,1,2.76236388933818
6052,74,370,375,1,2.76236388933818
6323,80,400,405,1,2.76236388933818
6550,86,430,435,1,2.76236388933818
6586,87,435,440,1,2.76236388933818
6625,88,440,445,1,2.76236388933818
6626,88,440,445,1,2.76236388933818
7868,122,610,615,1,2.76236388933818
8211,131,655,660,1,2.76236388933818
8257,132,660,665,1,2.76236388933818
8516,138,690,695,1,2.76236388933818
8965,150,750,755,1,2.76236388933818
9079,153,765,770,1,2.76236388933818
9156,155,775,780,1,2.76236388933818
9333,160,800,805,1,2.76236388933818
9424,163,815,820,1,2.76236388933818
9491,165,825,830,1,2.76236388933818
9716,172,860,865,1,2.76236388933818
10210,186,930,935,1,2.76236388933818
10269,188,940,945,1,2.76236388933818
10498,194,970,975,1,2.76236388933818
10860,204,1020,1025,1,2.76236388933818
11226,216,1080,1085,1,2.76236388933818
11418,222,1110,1115,1,2.76236388933818
11757,234,1170,1175,1,2.76236388933818
11941,241,1205,1210,1,2.76236388933818
12008,244,1220,1225,1,2.76236388933818
12119,248,1240,1245,1,2.76236388933818
12552,267,1335,1340,1,2.76236388933818
12576,268,1340,1345,1,2.76236388933818
13070,291,1455,1460,1,2.76236388933818
13842,342,1710,1715,1,2.76236388933818
1427,7,35,40,1,2.7617700886557057
1588,8,40,45,1,2.7617700886557057
1589,8,40,45,1,2.7617700886557057
1977,11,55,60,1,2.7617700886557057
2502,16,80,85,1,2.7617700886557057
2503,16,80,85,1,2.7617700886557057
2601,17,85,90,1,2.7617700886557057
2602,17,85,90,1,2.7617700886557057
2603,17,85,90,1,2.7617700886557057
2868,20,100,105,1,2.7617700886557057
3444,27,135,140,1,2.7617700886557057
3577,29,145,150,1,2.7617700886557057
3924,34,170,175,1,2.7617700886557057
4104,37,185,190,1,2.7617700886557057
4451,43,215,220,1,2.7617700886557057
4505,44,220,225,1,2.7617700886557057
4676,47,235,240,1,2.7617700886557057
4960,52,260,265,1,2.7617700886557057
5381,60,300,305,1,2.7617700886557057
5434,61,305,310,1,2.7617700886557057
5435,61,305,310,1,2.7617700886557057
5488,62,310,315,1,2.7617700886557057
5732,67,335,340,1,2.7617700886557057
5825,69,345,350,1,2.7617700886557057
5877,70,350,355,1,2.7617700886557057
5878,70,350,355,1,2.7617700886557057
6240,78,390,395,1,2.7617700886557057
6241,78,390,395,1,2.7617700886557057
6395,82,410,415,1,2.7617700886557057
6547,86,430,435,1,2.7617700886557057
6548,86,430,435,1,2.7617700886557057
6742,91,455,460,1,2.7617700886557057
6927,96,480,485,1,2.7617700886557057
6966,97,485,490,1,2.7617700886557057
